0	1	2	3	4	5	6	sentence1	sentence2	label
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	You are handy with your hands and may be ambidextrous or mechanically inclined.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	Debate and argument appeal to you.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	This is the jack-of-all-trades, master-of-none position.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	There is danger, then, of superficiality.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	Control of thought, word, and action is necessary in order to be successful.	entailment
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	Find your focus, stay with it and develop perseverance.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	You grasp concepts easily and may become impatient with those who don't learn as quickly.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	If you have Venus in Taurus, in love affairs you are generally loyal and steady, especially if your partner is demonstrative and affectionate.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	You are oriented towards the sensual side of life in everything you do and it may show through too much weight.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	You are tremendously responsive to beauty and physical appearances, and the physical attractiveness of your partner is very important to you.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	You enjoy indulging yourself and the ones you love and it is too easy for you to be extravagant and perhaps to put too much value in material things.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	Comfort is important to you and you hate getting your hands dirty.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	At times you can be lazy, hoping or expecting someone else to do the dirty work.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	Guard against possessiveness, jealousy, and taking the easy way out in your relationships.	neutral
0	1	2	3	4	5	6	You strive for perfection and can be quite the person to live with or to be around because your standards for yourself and others are so high.	You aim to please in practical and earthy ways.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Finding fault with what's wrong with things is your forte.	entailment
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	entailment
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Pessimism and being too self-critical are two faults you should try to improve upon.	entailment
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You may tend to worry too much, especially about the small stuff, the little details.	entailment
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Too much worry can lead to health problems.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You need to learn to digest every experience and assimilate it without bitterness, regret, spite or resentment.	entailment
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You need to get rid of any negativity that stems from a feeling of inadequacy.	entailment
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You tend to look younger than you really are, no matter what your age.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You are very restless and nervous, so you seldom have much weight on you.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	At times you can be very indecisive and unsure.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	If you have the Moon in Cancer, you very easily respond to the emotional environment in which you are placed.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You soak up feelings like a sponge.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Learning to control your own moods may be very difficult, yet necessary, for you.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Your greatest need is to nurture and mother someone or ones.	entailment
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You often appear irrational to others because you can't always explain the reason or source of your feelings.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You are also very sympathetic and understand the unspoken feelings and needs of others.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You take slights very personally and though you may forgive a mistake by a friend or loved one, you never forget it.	entailment
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Security is very important to you and you look for it in your home and family life.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Your senses and emotions are quite strong and it would be wise for you to listen to your intuitive side as you can be quite psychic.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You are very tenacious and you do not give up or let go of things or people easily.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Your mother is/was a strong influence for good or ill in your life.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You are basically an introvert, but will do whatever it takes to protect and defend your family or loved ones.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You tend to be a pack-rat because everything has an emotional memory behind it and you find security in all those memories.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Nothing or no one is ever gone if they leave their memory behind.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Thus, you can become quite possessive.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You have the memory of an elephant, but you must learn to forgive and forget past hurts.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Exercise is a good way to release this tension.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You are clever, witty, and always have a joke or comeback ready for any situation.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You are quick to grasp new concepts and equally quick to lose interest in an idea or project once your curiosity has been satisfied.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You like to taste a little bit of everything – concentration and disciplined study are not your strong points.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You are handy with your hands and may be ambidextrous or mechanically inclined.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Debate and argument appeal to you.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	This is the jack-of-all-trades, master-of-none position.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	There is danger, then, of superficiality.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Control of thought, word, and action is necessary in order to be successful.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Find your focus, stay with it and develop perseverance.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You grasp concepts easily and may become impatient with those who don't learn as quickly.	entailment
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	If you have Venus in Taurus, in love affairs you are generally loyal and steady, especially if your partner is demonstrative and affectionate.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You are oriented towards the sensual side of life in everything you do and it may show through too much weight.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You are tremendously responsive to beauty and physical appearances, and the physical attractiveness of your partner is very important to you.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You enjoy indulging yourself and the ones you love and it is too easy for you to be extravagant and perhaps to put too much value in material things.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Comfort is important to you and you hate getting your hands dirty.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	At times you can be lazy, hoping or expecting someone else to do the dirty work.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	Guard against possessiveness, jealousy, and taking the easy way out in your relationships.	neutral
0	1	2	3	4	5	6	"At times others can never be ""good"" enough to meet those high standards."	You aim to please in practical and earthy ways.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	entailment
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Pessimism and being too self-critical are two faults you should try to improve upon.	entailment
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You may tend to worry too much, especially about the small stuff, the little details.	entailment
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Too much worry can lead to health problems.	entailment
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You need to learn to digest every experience and assimilate it without bitterness, regret, spite or resentment.	entailment
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You need to get rid of any negativity that stems from a feeling of inadequacy.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You tend to look younger than you really are, no matter what your age.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You are very restless and nervous, so you seldom have much weight on you.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	At times you can be very indecisive and unsure.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	If you have the Moon in Cancer, you very easily respond to the emotional environment in which you are placed.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You soak up feelings like a sponge.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Learning to control your own moods may be very difficult, yet necessary, for you.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Your greatest need is to nurture and mother someone or ones.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You often appear irrational to others because you can't always explain the reason or source of your feelings.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You are also very sympathetic and understand the unspoken feelings and needs of others.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You take slights very personally and though you may forgive a mistake by a friend or loved one, you never forget it.	entailment
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Security is very important to you and you look for it in your home and family life.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Your senses and emotions are quite strong and it would be wise for you to listen to your intuitive side as you can be quite psychic.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You are very tenacious and you do not give up or let go of things or people easily.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Your mother is/was a strong influence for good or ill in your life.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You are basically an introvert, but will do whatever it takes to protect and defend your family or loved ones.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You tend to be a pack-rat because everything has an emotional memory behind it and you find security in all those memories.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Nothing or no one is ever gone if they leave their memory behind.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Thus, you can become quite possessive.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You have the memory of an elephant, but you must learn to forgive and forget past hurts.	entailment
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Exercise is a good way to release this tension.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You are clever, witty, and always have a joke or comeback ready for any situation.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You are quick to grasp new concepts and equally quick to lose interest in an idea or project once your curiosity has been satisfied.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You like to taste a little bit of everything – concentration and disciplined study are not your strong points.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You are handy with your hands and may be ambidextrous or mechanically inclined.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Debate and argument appeal to you.	entailment
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	This is the jack-of-all-trades, master-of-none position.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	There is danger, then, of superficiality.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Control of thought, word, and action is necessary in order to be successful.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Find your focus, stay with it and develop perseverance.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You grasp concepts easily and may become impatient with those who don't learn as quickly.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	If you have Venus in Taurus, in love affairs you are generally loyal and steady, especially if your partner is demonstrative and affectionate.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You are oriented towards the sensual side of life in everything you do and it may show through too much weight.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You are tremendously responsive to beauty and physical appearances, and the physical attractiveness of your partner is very important to you.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You enjoy indulging yourself and the ones you love and it is too easy for you to be extravagant and perhaps to put too much value in material things.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Comfort is important to you and you hate getting your hands dirty.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	At times you can be lazy, hoping or expecting someone else to do the dirty work.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	Guard against possessiveness, jealousy, and taking the easy way out in your relationships.	neutral
0	1	2	3	4	5	6	Finding fault with what's wrong with things is your forte.	You aim to please in practical and earthy ways.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Pessimism and being too self-critical are two faults you should try to improve upon.	entailment
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You may tend to worry too much, especially about the small stuff, the little details.	entailment
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Too much worry can lead to health problems.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You need to learn to digest every experience and assimilate it without bitterness, regret, spite or resentment.	entailment
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You need to get rid of any negativity that stems from a feeling of inadequacy.	entailment
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You tend to look younger than you really are, no matter what your age.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You are very restless and nervous, so you seldom have much weight on you.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	At times you can be very indecisive and unsure.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	If you have the Moon in Cancer, you very easily respond to the emotional environment in which you are placed.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You soak up feelings like a sponge.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Perhaps this is why you so easily become moody, irritable and inconstant in thought and feeling.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Learning to control your own moods may be very difficult, yet necessary, for you.	entailment
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Your greatest need is to nurture and mother someone or ones.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You often appear irrational to others because you can't always explain the reason or source of your feelings.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You are also very sympathetic and understand the unspoken feelings and needs of others.	contradiction
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You take slights very personally and though you may forgive a mistake by a friend or loved one, you never forget it.	entailment
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Security is very important to you and you look for it in your home and family life.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Your senses and emotions are quite strong and it would be wise for you to listen to your intuitive side as you can be quite psychic.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You are very tenacious and you do not give up or let go of things or people easily.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Your mother is/was a strong influence for good or ill in your life.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You are basically an introvert, but will do whatever it takes to protect and defend your family or loved ones.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You tend to be a pack-rat because everything has an emotional memory behind it and you find security in all those memories.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Nothing or no one is ever gone if they leave their memory behind.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Thus, you can become quite possessive.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You have the memory of an elephant, but you must learn to forgive and forget past hurts.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Exercise is a good way to release this tension.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You are clever, witty, and always have a joke or comeback ready for any situation.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You are quick to grasp new concepts and equally quick to lose interest in an idea or project once your curiosity has been satisfied.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You like to taste a little bit of everything – concentration and disciplined study are not your strong points.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You are handy with your hands and may be ambidextrous or mechanically inclined.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Debate and argument appeal to you.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	There is a tendency to scratch the surface with the things that strike your interest without learning anything very deeply.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	This is the jack-of-all-trades, master-of-none position.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	There is danger, then, of superficiality.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Control of thought, word, and action is necessary in order to be successful.	entailment
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Find your focus, stay with it and develop perseverance.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Journalism, speaking, teaching, sales, advertising, or writing may appeal to you.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Mentally restless, you may change jobs or locations frequently, or do work that involves movement, travel, and variety.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You grasp concepts easily and may become impatient with those who don't learn as quickly.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	If you have Venus in Taurus, in love affairs you are generally loyal and steady, especially if your partner is demonstrative and affectionate.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You are oriented towards the sensual side of life in everything you do and it may show through too much weight.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You are tremendously responsive to beauty and physical appearances, and the physical attractiveness of your partner is very important to you.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You enjoy indulging yourself and the ones you love and it is too easy for you to be extravagant and perhaps to put too much value in material things.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Comfort is important to you and you hate getting your hands dirty.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	At times you can be lazy, hoping or expecting someone else to do the dirty work.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Self-control needs to be developed and added to the qualifications you already possess -warmth, charm, sympathy, artistic.	entailment
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	Guard against possessiveness, jealousy, and taking the easy way out in your relationships.	neutral
0	1	2	3	4	5	6	Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.	You aim to please in practical and earthy ways.	neutral
0	1	2	3	4	5	6	Pessimism and being too self-critical are two faults you should try to improve upon.	You may tend to worry too much, especially about the small stuff, the little details.	entailment
0	1	2	3	4	5	6	Pessimism and being too self-critical are two faults you should try to improve upon.	Too much worry can lead to health problems.	entailment
0	1	2	3	4	5	6	Pessimism and being too self-critical are two faults you should try to improve upon.	You need to learn to digest every experience and assimilate it without bitterness, regret, spite or resentment.	entailment
0	1	2	3	4	5	6	Pessimism and being too self-critical are two faults you should try to improve upon.	You need to get rid of any negativity that stems from a feeling of inadequacy.	entailment
0	1	2	3	4	5	6	Pessimism and being too self-critical are two faults you should try to improve upon.	You tend to look younger than you really are, no matter what your age.	neutral
0	1	2	3	4	5	6	Pessimism and being too self-critical are two faults you should try to improve upon.	You are very restless and nervous, so you seldom have much weight on you.	neutral
0	1	2	3	4	5	6	Pessimism and being too self-critical are two faults you should try to improve upon.	At times you can be very indecisive and unsure.	entailment
0	1	2	3	4	5	6	Pessimism and being too self-critical are two faults you should try to improve upon.	If you have the Moon in Cancer, you very easily respond to the emotional environment in which you are placed.	neutral
0	1	2	3	4	5	6	Pessimism and being too self-critical are two faults you should try to improve upon.	You soak up feelings like a sponge.	neutral
