,first_index,second_index,relation_score,first,second,dist
292,6,38,0.37103331492110075,You are consistent.,You tend to be honest.,0.31448334253944965
293,6,39,0.0,You are consistent.,You tend to be versatile.,0.5
294,6,40,0.0,You are consistent.,"You are usually outspoken, sometimes to the point of bluntness.",0.5
295,6,41,-0.3509266621931941,You are consistent.,You are quiet.,0.6754633310965971
296,6,42,0.1270013118263603,You are consistent.,You are shy.,0.43649934408681984
297,6,43,0.5346943471947229,You are consistent.,You are sensitive.,0.23265282640263857
298,6,44,0.1668939263507721,You are consistent.,You are sentimental.,0.416553036824614
299,6,45,0.5346943471947229,You are consistent.,You are gentle.,0.23265282640263857
300,6,46,0.2514594601882234,You are consistent.,You are romantic.,0.3742702699058883
301,7,8,0.3849131061124905,You can handle more of the workload than most around you.,"You prefer a regular routine, defined responsibilities.",0.30754344694375474
302,7,9,0.3849131061124905,You can handle more of the workload than most around you.,"You prefer a regular routine, defined tasks.",0.30754344694375474
303,7,10,0.1904357160529713,You can handle more of the workload than most around you.,You enjoy building and seeing the results of your hard work.,0.40478214197351436
304,7,11,1.0,You can handle more of the workload than most around you.,"Keeping things going is your strength, especially once someone else starts them.",0.0
305,7,12,0.4262382324708478,You can handle more of the workload than most around you.,Money and possessions are important to you for the feelings of security they bring.,0.2868808837645761
306,7,13,1.0,You can handle more of the workload than most around you.,You are handy with your hands.,0.0
307,7,14,0.3508369775854025,You can handle more of the workload than most around you.,You may be ambidextrous or mechanically inclined.,0.3245815112072987
308,7,15,0.3148030750119283,You can handle more of the workload than most around you.,Debate and argument appeal to you.,0.34259846249403586
309,7,16,0.23812610118754668,You can handle more of the workload than most around you.,You grasp concepts easily.,0.3809369494062267
310,7,17,1.0,You can handle more of the workload than most around you.,You may become impatient with those who do n't learn as quickly.,0.0
311,7,18,0.30038440628424096,You can handle more of the workload than most around you.,"You are very direct in thought, action, and speech and everyone knows how you feel.",0.34980779685787955
312,7,19,0.09172573309239801,You can handle more of the workload than most around you.,You are adventurous.,0.454137133453801
313,7,20,0.011809442073518068,You can handle more of the workload than most around you.,You are courageous.,0.49409527896324096
314,7,21,1.0,You can handle more of the workload than most around you.,You are independent.,0.0
315,7,22,0.03652247151328189,You can handle more of the workload than most around you.,"You tend to be industrious, efficient, practical, exacting, scientific, organized, shy, thrifty, studious, economical, and punctual.",0.48173876424335904
316,7,23,0.146362991348338,You can handle more of the workload than most around you.,You have common sense to manage others.,0.426818504325831
317,7,24,0.09818915158071302,You can handle more of the workload than most around you.,You have the ability to manage others.,0.45090542420964347
318,7,25,0.1904357160529713,You can handle more of the workload than most around you.,You may be a bit of a perfectionist.,0.40478214197351436
319,7,26,0.1904357160529713,You can handle more of the workload than most around you.,Your mind is deep.,0.40478214197351436
320,7,27,0.1904357160529713,You can handle more of the workload than most around you.,Your mind is analytical.,0.40478214197351436
321,7,28,0.146362991348338,You can handle more of the workload than most around you.,you probably have a good head for numbers.,0.426818504325831
322,7,29,0.1904357160529713,You can handle more of the workload than most around you.,Your work is usually neat.,0.40478214197351436
323,7,30,1.0,You can handle more of the workload than most around you.,Your work is usually orderly.,0.0
324,7,31,0.22994543341052381,You can handle more of the workload than most around you.,you dislike messes.,0.3850272832947381
325,7,32,0.17184874006108009,You can handle more of the workload than most around you.,you dislike dirt.,0.41407562996945996
326,7,33,0.1451792769846278,You can handle more of the workload than most around you.,You tend to be idealistic.,0.4274103615076861
327,7,34,0.3849131061124905,You can handle more of the workload than most around you.,You tend to be optimistic.,0.30754344694375474
328,7,35,0.4262382324708478,You can handle more of the workload than most around you.,You tend to be dependable.,0.2868808837645761
329,7,36,0.1451792769846278,You can handle more of the workload than most around you.,You tend to be open-minded.,0.4274103615076861
330,7,37,0.0,You can handle more of the workload than most around you.,You tend to be friendly.,0.5
331,7,38,0.8924359561972107,You can handle more of the workload than most around you.,You tend to be honest.,0.05378202190139464
332,7,39,0.0,You can handle more of the workload than most around you.,You tend to be versatile.,0.5
333,7,40,0.0,You can handle more of the workload than most around you.,"You are usually outspoken, sometimes to the point of bluntness.",0.5
334,7,41,-0.06391866737881191,You can handle more of the workload than most around you.,You are quiet.,0.531959333689406
335,7,42,0.3054726694344402,You can handle more of the workload than most around you.,You are shy.,0.3472636652827799
336,7,43,0.1904357160529713,You can handle more of the workload than most around you.,You are sensitive.,0.40478214197351436
337,7,44,0.030398480694767298,You can handle more of the workload than most around you.,You are sentimental.,0.4848007596526164
338,7,45,0.1904357160529713,You can handle more of the workload than most around you.,You are gentle.,0.40478214197351436
339,7,46,0.07772180015121322,You can handle more of the workload than most around you.,You are romantic.,0.4611390999243934
340,8,9,1.0,"You prefer a regular routine, defined responsibilities.","You prefer a regular routine, defined tasks.",0.0
341,8,10,0.07716446579736677,"You prefer a regular routine, defined responsibilities.",You enjoy building and seeing the results of your hard work.,0.4614177671013166
342,8,11,0.3849131061124905,"You prefer a regular routine, defined responsibilities.","Keeping things going is your strength, especially once someone else starts them.",0.30754344694375474
343,8,12,0.9060360307579671,"You prefer a regular routine, defined responsibilities.",Money and possessions are important to you for the feelings of security they bring.,0.04698198462101644
344,8,13,0.3849131061124905,"You prefer a regular routine, defined responsibilities.",You are handy with your hands.,0.30754344694375474
345,8,14,0.7088066641470246,"You prefer a regular routine, defined responsibilities.",You may be ambidextrous or mechanically inclined.,0.14559666792648768
346,8,15,-0.03133059765628963,"You prefer a regular routine, defined responsibilities.",Debate and argument appeal to you.,0.5156652988281448
347,8,16,0.0857644639148111,"You prefer a regular routine, defined responsibilities.",You grasp concepts easily.,0.45711776804259446
348,8,17,0.3849131061124905,"You prefer a regular routine, defined responsibilities.",You may become impatient with those who do n't learn as quickly.,0.30754344694375474
349,8,18,0.35046138804235305,"You prefer a regular routine, defined responsibilities.","You are very direct in thought, action, and speech and everyone knows how you feel.",0.3247693059788235
350,8,19,0.4700410420464596,"You prefer a regular routine, defined responsibilities.",You are adventurous.,0.2649794789767702
351,8,20,0.02200813139456466,"You prefer a regular routine, defined responsibilities.",You are courageous.,0.48899593430271765
352,8,21,0.3849131061124905,"You prefer a regular routine, defined responsibilities.",You are independent.,0.30754344694375474
353,8,22,0.07059044580349673,"You prefer a regular routine, defined responsibilities.","You tend to be industrious, efficient, practical, exacting, scientific, organized, shy, thrifty, studious, economical, and punctual.",0.46470477709825164
354,8,23,0.10429596502257046,"You prefer a regular routine, defined responsibilities.",You have common sense to manage others.,0.4478520174887148
355,8,24,0.0806512699880717,"You prefer a regular routine, defined responsibilities.",You have the ability to manage others.,0.45967436500596415
356,8,25,0.07716446579736677,"You prefer a regular routine, defined responsibilities.",You may be a bit of a perfectionist.,0.4614177671013166
357,8,26,0.07716446579736677,"You prefer a regular routine, defined responsibilities.",Your mind is deep.,0.4614177671013166
358,8,27,0.07716446579736677,"You prefer a regular routine, defined responsibilities.",Your mind is analytical.,0.4614177671013166
359,8,28,0.10429596502257046,"You prefer a regular routine, defined responsibilities.",you probably have a good head for numbers.,0.4478520174887148
360,8,29,0.07716446579736677,"You prefer a regular routine, defined responsibilities.",Your work is usually neat.,0.4614177671013166
361,8,30,0.3849131061124905,"You prefer a regular routine, defined responsibilities.",Your work is usually orderly.,0.30754344694375474
362,8,31,0.09317378535616452,"You prefer a regular routine, defined responsibilities.",you dislike messes.,0.45341310732191775
363,8,32,0.01719390395636726,"You prefer a regular routine, defined responsibilities.",you dislike dirt.,0.4914030480218164
364,8,33,0.2090163378988703,"You prefer a regular routine, defined responsibilities.",You tend to be idealistic.,0.39549183105056485
365,8,34,1.0,"You prefer a regular routine, defined responsibilities.",You tend to be optimistic.,0.0
366,8,35,0.9060360307579671,"You prefer a regular routine, defined responsibilities.",You tend to be dependable.,0.04698198462101644
367,8,36,0.2090163378988703,"You prefer a regular routine, defined responsibilities.",You tend to be open-minded.,0.39549183105056485
368,8,37,0.0,"You prefer a regular routine, defined responsibilities.",You tend to be friendly.,0.5
369,8,38,0.43130613848489124,"You prefer a regular routine, defined responsibilities.",You tend to be honest.,0.28434693075755435
370,8,39,0.0,"You prefer a regular routine, defined responsibilities.",You tend to be versatile.,0.5
371,8,40,0.0,"You prefer a regular routine, defined responsibilities.","You are usually outspoken, sometimes to the point of bluntness.",0.5
372,8,41,-0.12354167279711316,"You prefer a regular routine, defined responsibilities.",You are quiet.,0.5617708363985566
373,8,42,-0.030738367250132202,"You prefer a regular routine, defined responsibilities.",You are shy.,0.5153691836250661
374,8,43,0.07716446579736677,"You prefer a regular routine, defined responsibilities.",You are sensitive.,0.4614177671013166
375,8,44,0.05875402772816862,"You prefer a regular routine, defined responsibilities.",You are sentimental.,0.4706229861359157
376,8,45,0.07716446579736677,"You prefer a regular routine, defined responsibilities.",You are gentle.,0.4614177671013166
377,8,46,0.3982790292447458,"You prefer a regular routine, defined responsibilities.",You are romantic.,0.3008604853776271
378,9,10,0.07716446579736677,"You prefer a regular routine, defined tasks.",You enjoy building and seeing the results of your hard work.,0.4614177671013166
379,9,11,0.3849131061124905,"You prefer a regular routine, defined tasks.","Keeping things going is your strength, especially once someone else starts them.",0.30754344694375474
380,9,12,0.9060360307579671,"You prefer a regular routine, defined tasks.",Money and possessions are important to you for the feelings of security they bring.,0.04698198462101644
381,9,13,0.3849131061124905,"You prefer a regular routine, defined tasks.",You are handy with your hands.,0.30754344694375474
382,9,14,0.7088066641470246,"You prefer a regular routine, defined tasks.",You may be ambidextrous or mechanically inclined.,0.14559666792648768
383,9,15,-0.03133059765628963,"You prefer a regular routine, defined tasks.",Debate and argument appeal to you.,0.5156652988281448
384,9,16,0.0857644639148111,"You prefer a regular routine, defined tasks.",You grasp concepts easily.,0.45711776804259446
385,9,17,0.3849131061124905,"You prefer a regular routine, defined tasks.",You may become impatient with those who do n't learn as quickly.,0.30754344694375474
386,9,18,0.35046138804235305,"You prefer a regular routine, defined tasks.","You are very direct in thought, action, and speech and everyone knows how you feel.",0.3247693059788235
387,9,19,0.4700410420464596,"You prefer a regular routine, defined tasks.",You are adventurous.,0.2649794789767702
388,9,20,0.02200813139456466,"You prefer a regular routine, defined tasks.",You are courageous.,0.48899593430271765
389,9,21,0.3849131061124905,"You prefer a regular routine, defined tasks.",You are independent.,0.30754344694375474
390,9,22,0.07059044580349673,"You prefer a regular routine, defined tasks.","You tend to be industrious, efficient, practical, exacting, scientific, organized, shy, thrifty, studious, economical, and punctual.",0.46470477709825164
391,9,23,0.10429596502257046,"You prefer a regular routine, defined tasks.",You have common sense to manage others.,0.4478520174887148
392,9,24,0.0806512699880717,"You prefer a regular routine, defined tasks.",You have the ability to manage others.,0.45967436500596415
393,9,25,0.07716446579736677,"You prefer a regular routine, defined tasks.",You may be a bit of a perfectionist.,0.4614177671013166
394,9,26,0.07716446579736677,"You prefer a regular routine, defined tasks.",Your mind is deep.,0.4614177671013166
395,9,27,0.07716446579736677,"You prefer a regular routine, defined tasks.",Your mind is analytical.,0.4614177671013166
396,9,28,0.10429596502257046,"You prefer a regular routine, defined tasks.",you probably have a good head for numbers.,0.4478520174887148
397,9,29,0.07716446579736677,"You prefer a regular routine, defined tasks.",Your work is usually neat.,0.4614177671013166
398,9,30,0.3849131061124905,"You prefer a regular routine, defined tasks.",Your work is usually orderly.,0.30754344694375474
399,9,31,0.09317378535616452,"You prefer a regular routine, defined tasks.",you dislike messes.,0.45341310732191775
400,9,32,0.01719390395636726,"You prefer a regular routine, defined tasks.",you dislike dirt.,0.4914030480218164
401,9,33,0.2090163378988703,"You prefer a regular routine, defined tasks.",You tend to be idealistic.,0.39549183105056485
402,9,34,1.0,"You prefer a regular routine, defined tasks.",You tend to be optimistic.,0.0
403,9,35,0.9060360307579671,"You prefer a regular routine, defined tasks.",You tend to be dependable.,0.04698198462101644
404,9,36,0.2090163378988703,"You prefer a regular routine, defined tasks.",You tend to be open-minded.,0.39549183105056485
405,9,37,0.0,"You prefer a regular routine, defined tasks.",You tend to be friendly.,0.5
406,9,38,0.43130613848489124,"You prefer a regular routine, defined tasks.",You tend to be honest.,0.28434693075755435
407,9,39,0.0,"You prefer a regular routine, defined tasks.",You tend to be versatile.,0.5
408,9,40,0.0,"You prefer a regular routine, defined tasks.","You are usually outspoken, sometimes to the point of bluntness.",0.5
409,9,41,-0.12354167279711316,"You prefer a regular routine, defined tasks.",You are quiet.,0.5617708363985566
410,9,42,-0.030738367250132202,"You prefer a regular routine, defined tasks.",You are shy.,0.5153691836250661
411,9,43,0.07716446579736677,"You prefer a regular routine, defined tasks.",You are sensitive.,0.4614177671013166
412,9,44,0.05875402772816862,"You prefer a regular routine, defined tasks.",You are sentimental.,0.4706229861359157
413,9,45,0.07716446579736677,"You prefer a regular routine, defined tasks.",You are gentle.,0.4614177671013166
414,9,46,0.3982790292447458,"You prefer a regular routine, defined tasks.",You are romantic.,0.3008604853776271
415,10,11,0.19043571605297133,You enjoy building and seeing the results of your hard work.,"Keeping things going is your strength, especially once someone else starts them.",0.40478214197351436
416,10,12,0.06991378630660512,You enjoy building and seeing the results of your hard work.,Money and possessions are important to you for the feelings of security they bring.,0.4650431068466974
417,10,13,0.19043571605297133,You enjoy building and seeing the results of your hard work.,You are handy with your hands.,0.40478214197351436
418,10,14,0.43532023824544197,You enjoy building and seeing the results of your hard work.,You may be ambidextrous or mechanically inclined.,0.282339880877279
419,10,15,-0.11977428702891892,You enjoy building and seeing the results of your hard work.,Debate and argument appeal to you.,0.5598871435144595
420,10,16,0.6955284149126438,You enjoy building and seeing the results of your hard work.,You grasp concepts easily.,0.15223579254367808
421,10,17,0.19043571605297133,You enjoy building and seeing the results of your hard work.,You may become impatient with those who do n't learn as quickly.,0.40478214197351436
422,10,18,0.6425793076996777,You enjoy building and seeing the results of your hard work.,"You are very direct in thought, action, and speech and everyone knows how you feel.",0.17871034615016113
423,10,19,0.19762049219712707,You enjoy building and seeing the results of your hard work.,You are adventurous.,0.40118975390143646
424,10,20,0.05350304541370745,You enjoy building and seeing the results of your hard work.,You are courageous.,0.4732484772931463
425,10,21,0.19043571605297133,You enjoy building and seeing the results of your hard work.,You are independent.,0.40478214197351436
426,10,22,0.31179235742437633,You enjoy building and seeing the results of your hard work.,"You tend to be industrious, efficient, practical, exacting, scientific, organized, shy, thrifty, studious, economical, and punctual.",0.3441038212878118
427,10,23,0.7398605092792208,You enjoy building and seeing the results of your hard work.,You have common sense to manage others.,0.13006974536038962
428,10,24,0.5519364075758552,You enjoy building and seeing the results of your hard work.,You have the ability to manage others.,0.22403179621207242
429,10,25,1.0,You enjoy building and seeing the results of your hard work.,You may be a bit of a perfectionist.,0.0
430,10,26,1.0,You enjoy building and seeing the results of your hard work.,Your mind is deep.,0.0
431,10,27,1.0,You enjoy building and seeing the results of your hard work.,Your mind is analytical.,0.0
432,10,28,0.7398605092792208,You enjoy building and seeing the results of your hard work.,you probably have a good head for numbers.,0.13006974536038962
433,10,29,1.0,You enjoy building and seeing the results of your hard work.,Your work is usually neat.,0.0
434,10,30,0.19043571605297133,You enjoy building and seeing the results of your hard work.,Your work is usually orderly.,0.40478214197351436
435,10,31,0.8281778560611142,You enjoy building and seeing the results of your hard work.,you dislike messes.,0.08591107196944292
436,10,32,-0.2342626346405268,You enjoy building and seeing the results of your hard work.,you dislike dirt.,0.6171313173202634
437,10,33,0.06751962392506403,You enjoy building and seeing the results of your hard work.,You tend to be idealistic.,0.466240188037468
438,10,34,0.0771644657973668,You enjoy building and seeing the results of your hard work.,You tend to be optimistic.,0.4614177671013166
439,10,35,0.06991378630660512,You enjoy building and seeing the results of your hard work.,You tend to be dependable.,0.4650431068466974
440,10,36,0.06751962392506403,You enjoy building and seeing the results of your hard work.,You tend to be open-minded.,0.466240188037468
441,10,37,0.0,You enjoy building and seeing the results of your hard work.,You tend to be friendly.,0.5
442,10,38,0.2133886636128417,You enjoy building and seeing the results of your hard work.,You tend to be honest.,0.39330566819357915
443,10,39,0.0,You enjoy building and seeing the results of your hard work.,You tend to be versatile.,0.5
444,10,40,0.0,You enjoy building and seeing the results of your hard work.,"You are usually outspoken, sometimes to the point of bluntness.",0.5
445,10,41,-0.5456736951171767,You enjoy building and seeing the results of your hard work.,You are quiet.,0.7728368475585883
446,10,42,-0.20161274719607117,You enjoy building and seeing the results of your hard work.,You are shy.,0.6008063735980356
447,10,43,1.0,You enjoy building and seeing the results of your hard work.,You are sensitive.,0.0
448,10,44,0.25951184476916034,You enjoy building and seeing the results of your hard work.,You are sentimental.,0.37024407761541983
449,10,45,1.0,You enjoy building and seeing the results of your hard work.,You are gentle.,0.0
450,10,46,0.101918300691483,You enjoy building and seeing the results of your hard work.,You are romantic.,0.4490408496542585
451,11,12,0.4262382324708478,"Keeping things going is your strength, especially once someone else starts them.",Money and possessions are important to you for the feelings of security they bring.,0.2868808837645761
452,11,13,1.0,"Keeping things going is your strength, especially once someone else starts them.",You are handy with your hands.,0.0
453,11,14,0.3508369775854025,"Keeping things going is your strength, especially once someone else starts them.",You may be ambidextrous or mechanically inclined.,0.3245815112072987
454,11,15,0.3148030750119283,"Keeping things going is your strength, especially once someone else starts them.",Debate and argument appeal to you.,0.34259846249403586
455,11,16,0.23812610118754668,"Keeping things going is your strength, especially once someone else starts them.",You grasp concepts easily.,0.3809369494062267
456,11,17,1.0,"Keeping things going is your strength, especially once someone else starts them.",You may become impatient with those who do n't learn as quickly.,0.0
457,11,18,0.30038440628424096,"Keeping things going is your strength, especially once someone else starts them.","You are very direct in thought, action, and speech and everyone knows how you feel.",0.34980779685787955
458,11,19,0.09172573309239801,"Keeping things going is your strength, especially once someone else starts them.",You are adventurous.,0.454137133453801
459,11,20,0.011809442073518068,"Keeping things going is your strength, especially once someone else starts them.",You are courageous.,0.49409527896324096
460,11,21,1.0,"Keeping things going is your strength, especially once someone else starts them.",You are independent.,0.0
461,11,22,0.03652247151328189,"Keeping things going is your strength, especially once someone else starts them.","You tend to be industrious, efficient, practical, exacting, scientific, organized, shy, thrifty, studious, economical, and punctual.",0.48173876424335904
462,11,23,0.146362991348338,"Keeping things going is your strength, especially once someone else starts them.",You have common sense to manage others.,0.426818504325831
463,11,24,0.09818915158071302,"Keeping things going is your strength, especially once someone else starts them.",You have the ability to manage others.,0.45090542420964347
464,11,25,0.1904357160529713,"Keeping things going is your strength, especially once someone else starts them.",You may be a bit of a perfectionist.,0.40478214197351436
465,11,26,0.1904357160529713,"Keeping things going is your strength, especially once someone else starts them.",Your mind is deep.,0.40478214197351436
466,11,27,0.1904357160529713,"Keeping things going is your strength, especially once someone else starts them.",Your mind is analytical.,0.40478214197351436
467,11,28,0.146362991348338,"Keeping things going is your strength, especially once someone else starts them.",you probably have a good head for numbers.,0.426818504325831
468,11,29,0.1904357160529713,"Keeping things going is your strength, especially once someone else starts them.",Your work is usually neat.,0.40478214197351436
469,11,30,1.0,"Keeping things going is your strength, especially once someone else starts them.",Your work is usually orderly.,0.0
470,11,31,0.22994543341052381,"Keeping things going is your strength, especially once someone else starts them.",you dislike messes.,0.3850272832947381
471,11,32,0.17184874006108009,"Keeping things going is your strength, especially once someone else starts them.",you dislike dirt.,0.41407562996945996
472,11,33,0.1451792769846278,"Keeping things going is your strength, especially once someone else starts them.",You tend to be idealistic.,0.4274103615076861
473,11,34,0.3849131061124905,"Keeping things going is your strength, especially once someone else starts them.",You tend to be optimistic.,0.30754344694375474
474,11,35,0.4262382324708478,"Keeping things going is your strength, especially once someone else starts them.",You tend to be dependable.,0.2868808837645761
475,11,36,0.1451792769846278,"Keeping things going is your strength, especially once someone else starts them.",You tend to be open-minded.,0.4274103615076861
476,11,37,0.0,"Keeping things going is your strength, especially once someone else starts them.",You tend to be friendly.,0.5
477,11,38,0.8924359561972107,"Keeping things going is your strength, especially once someone else starts them.",You tend to be honest.,0.05378202190139464
478,11,39,0.0,"Keeping things going is your strength, especially once someone else starts them.",You tend to be versatile.,0.5
479,11,40,0.0,"Keeping things going is your strength, especially once someone else starts them.","You are usually outspoken, sometimes to the point of bluntness.",0.5
480,11,41,-0.06391866737881191,"Keeping things going is your strength, especially once someone else starts them.",You are quiet.,0.531959333689406
481,11,42,0.3054726694344402,"Keeping things going is your strength, especially once someone else starts them.",You are shy.,0.3472636652827799
482,11,43,0.1904357160529713,"Keeping things going is your strength, especially once someone else starts them.",You are sensitive.,0.40478214197351436
483,11,44,0.030398480694767298,"Keeping things going is your strength, especially once someone else starts them.",You are sentimental.,0.4848007596526164
484,11,45,0.1904357160529713,"Keeping things going is your strength, especially once someone else starts them.",You are gentle.,0.40478214197351436
485,11,46,0.07772180015121322,"Keeping things going is your strength, especially once someone else starts them.",You are romantic.,0.4611390999243934
486,12,13,0.4262382324708478,Money and possessions are important to you for the feelings of security they bring.,You are handy with your hands.,0.2868808837645761
487,12,14,0.4149823109023295,Money and possessions are important to you for the feelings of security they bring.,You may be ambidextrous or mechanically inclined.,0.29250884454883525
488,12,15,0.0,Money and possessions are important to you for the feelings of security they bring.,Debate and argument appeal to you.,0.5
489,12,16,0.07770569446546034,Money and possessions are important to you for the feelings of security they bring.,You grasp concepts easily.,0.4611471527672698
490,12,17,0.4262382324708478,Money and possessions are important to you for the feelings of security they bring.,You may become impatient with those who do n't learn as quickly.,0.2868808837645761
491,12,18,0.2652734756825473,Money and possessions are important to you for the feelings of security they bring.,"You are very direct in thought, action, and speech and everyone knows how you feel.",0.3673632621587264
492,12,19,0.42587412002911307,Money and possessions are important to you for the feelings of security they bring.,You are adventurous.,0.28706293998544347
493,12,20,0.021937031563643135,Money and possessions are important to you for the feelings of security they bring.,You are courageous.,0.48903148421817844
494,12,21,0.4262382324708478,Money and possessions are important to you for the feelings of security they bring.,You are independent.,0.2868808837645761
495,12,22,0.06395748732523558,Money and possessions are important to you for the feelings of security they bring.,"You tend to be industrious, efficient, practical, exacting, scientific, organized, shy, thrifty, studious, economical, and punctual.",0.46802125633738223
496,12,23,0.09449590217312151,Money and possessions are important to you for the feelings of security they bring.,You have common sense to manage others.,0.45275204891343923
497,12,24,0.07307295653558166,Money and possessions are important to you for the feelings of security they bring.,You have the ability to manage others.,0.46346352173220917
498,12,25,0.0699137863066051,Money and possessions are important to you for the feelings of security they bring.,You may be a bit of a perfectionist.,0.4650431068466975
499,12,26,0.0699137863066051,Money and possessions are important to you for the feelings of security they bring.,Your mind is deep.,0.4650431068466975
500,12,27,0.0699137863066051,Money and possessions are important to you for the feelings of security they bring.,Your mind is analytical.,0.4650431068466975
501,12,28,0.09449590217312151,Money and possessions are important to you for the feelings of security they bring.,you probably have a good head for numbers.,0.45275204891343923
502,12,29,0.0699137863066051,Money and possessions are important to you for the feelings of security they bring.,Your work is usually neat.,0.4650431068466975
503,12,30,0.4262382324708478,Money and possessions are important to you for the feelings of security they bring.,Your work is usually orderly.,0.2868808837645761
504,12,31,0.0844188066547941,Money and possessions are important to you for the feelings of security they bring.,you dislike messes.,0.45779059667260297
505,12,32,0.015578296493860704,Money and possessions are important to you for the feelings of security they bring.,you dislike dirt.,0.49221085175306967
506,12,33,0.18049875043236205,Money and possessions are important to you for the feelings of security they bring.,You tend to be idealistic.,0.40975062478381896
507,12,34,0.9060360307579671,Money and possessions are important to you for the feelings of security they bring.,You tend to be optimistic.,0.04698198462101644
508,12,35,1.0,Money and possessions are important to you for the feelings of security they bring.,You tend to be dependable.,0.0
509,12,36,0.18049875043236205,Money and possessions are important to you for the feelings of security they bring.,You tend to be open-minded.,0.40975062478381896
510,12,37,0.0,Money and possessions are important to you for the feelings of security they bring.,You tend to be friendly.,0.5
511,12,38,0.4776121238851761,Money and possessions are important to you for the feelings of security they bring.,You tend to be honest.,0.261193938057412
512,12,39,0.0,Money and possessions are important to you for the feelings of security they bring.,You tend to be versatile.,0.5
513,12,40,0.0,Money and possessions are important to you for the feelings of security they bring.,"You are usually outspoken, sometimes to the point of bluntness.",0.5
514,12,41,-0.11193320685429593,Money and possessions are important to you for the feelings of security they bring.,You are quiet.,0.555966603427148
515,12,42,-0.05526889100386726,Money and possessions are important to you for the feelings of security they bring.,You are shy.,0.5276344455019336
516,12,43,0.0699137863066051,Money and possessions are important to you for the feelings of security they bring.,You are sensitive.,0.4650431068466975
517,12,44,0.05323326607387344,Money and possessions are important to you for the feelings of security they bring.,You are sentimental.,0.47338336696306327
518,12,45,0.0699137863066051,Money and possessions are important to you for the feelings of security they bring.,You are gentle.,0.4650431068466975
519,12,46,0.36085515079104585,Money and possessions are important to you for the feelings of security they bring.,You are romantic.,0.3195724246044771
520,13,14,0.3508369775854025,You are handy with your hands.,You may be ambidextrous or mechanically inclined.,0.3245815112072987
521,13,15,0.3148030750119283,You are handy with your hands.,Debate and argument appeal to you.,0.34259846249403586
522,13,16,0.23812610118754668,You are handy with your hands.,You grasp concepts easily.,0.3809369494062267
523,13,17,1.0,You are handy with your hands.,You may become impatient with those who do n't learn as quickly.,0.0
524,13,18,0.30038440628424096,You are handy with your hands.,"You are very direct in thought, action, and speech and everyone knows how you feel.",0.34980779685787955
525,13,19,0.09172573309239801,You are handy with your hands.,You are adventurous.,0.454137133453801
526,13,20,0.011809442073518068,You are handy with your hands.,You are courageous.,0.49409527896324096
527,13,21,1.0,You are handy with your hands.,You are independent.,0.0
528,13,22,0.03652247151328189,You are handy with your hands.,"You tend to be industrious, efficient, practical, exacting, scientific, organized, shy, thrifty, studious, economical, and punctual.",0.48173876424335904
529,13,23,0.146362991348338,You are handy with your hands.,You have common sense to manage others.,0.426818504325831
530,13,24,0.09818915158071302,You are handy with your hands.,You have the ability to manage others.,0.45090542420964347
531,13,25,0.1904357160529713,You are handy with your hands.,You may be a bit of a perfectionist.,0.40478214197351436
532,13,26,0.1904357160529713,You are handy with your hands.,Your mind is deep.,0.40478214197351436
533,13,27,0.1904357160529713,You are handy with your hands.,Your mind is analytical.,0.40478214197351436
534,13,28,0.146362991348338,You are handy with your hands.,you probably have a good head for numbers.,0.426818504325831
535,13,29,0.1904357160529713,You are handy with your hands.,Your work is usually neat.,0.40478214197351436
536,13,30,1.0,You are handy with your hands.,Your work is usually orderly.,0.0
537,13,31,0.22994543341052381,You are handy with your hands.,you dislike messes.,0.3850272832947381
538,13,32,0.17184874006108009,You are handy with your hands.,you dislike dirt.,0.41407562996945996
539,13,33,0.1451792769846278,You are handy with your hands.,You tend to be idealistic.,0.4274103615076861
540,13,34,0.3849131061124905,You are handy with your hands.,You tend to be optimistic.,0.30754344694375474
541,13,35,0.4262382324708478,You are handy with your hands.,You tend to be dependable.,0.2868808837645761
542,13,36,0.1451792769846278,You are handy with your hands.,You tend to be open-minded.,0.4274103615076861
543,13,37,0.0,You are handy with your hands.,You tend to be friendly.,0.5
544,13,38,0.8924359561972107,You are handy with your hands.,You tend to be honest.,0.05378202190139464
545,13,39,0.0,You are handy with your hands.,You tend to be versatile.,0.5
546,13,40,0.0,You are handy with your hands.,"You are usually outspoken, sometimes to the point of bluntness.",0.5
547,13,41,-0.06391866737881191,You are handy with your hands.,You are quiet.,0.531959333689406
548,13,42,0.3054726694344402,You are handy with your hands.,You are shy.,0.3472636652827799
549,13,43,0.1904357160529713,You are handy with your hands.,You are sensitive.,0.40478214197351436
550,13,44,0.030398480694767298,You are handy with your hands.,You are sentimental.,0.4848007596526164
551,13,45,0.1904357160529713,You are handy with your hands.,You are gentle.,0.40478214197351436
552,13,46,0.07772180015121322,You are handy with your hands.,You are romantic.,0.4611390999243934
553,14,15,-0.02651010667607735,You may be ambidextrous or mechanically inclined.,Debate and argument appeal to you.,0.5132550533380387
554,14,16,0.4878226960784847,You may be ambidextrous or mechanically inclined.,You grasp concepts easily.,0.25608865196075764
555,14,17,0.3508369775854025,You may be ambidextrous or mechanically inclined.,You may become impatient with those who do n't learn as quickly.,0.3245815112072987
556,14,18,0.6153644233149553,You may be ambidextrous or mechanically inclined.,"You are very direct in thought, action, and speech and everyone knows how you feel.",0.19231778834252233
